src,dest,ts,weight
57,708,1083859274,1
681,52,1083859349,1
805,41,1083859389,1
681,617,1083859433,1
36,644,1083859440,1
805,241,1083859502,1
805,325,1083859631,1
469,806,1083859665,1
805,807,1083859783,1
806,469,1083859786,1
805,780,1083859842,1
244,808,1083859859,1
809,325,1083859925,1
514,799,1083860051,1
617,73,1083860152,1
514,617,1083860152,1
605,617,1083860173,1
805,144,1083860182,1
617,514,1083860236,1
605,617,1083860312,1
809,281,1083860361,1
73,617,1083860363,1
617,400,1083860376,1
183,644,1083860525,1
617,73,1083860554,1
626,795,1083860614,1
605,617,1083860618,1
605,272,1083860697,1
73,617,1083860762,1
771,504,1083860802,1
189,708,1083860858,1
795,626,1083861032,1
705,299,1083861175,1
626,795,1083861188,1
681,617,1083861201,1
405,793,1083861248,1
681,617,1083861255,1
586,244,1083861270,1
795,626,1083861278,1
625,437,1083861321,1
586,183,1083861366,1
799,514,1083861610,1
586,504,1083861924,1
400,474,1083862010,1
400,617,1083862067,1
810,349,1083862190,1
342,598,1083862266,1
52,681,1083862372,1
562,795,1083862794,1
599,41,1083862829,1
274,212,1083862868,1
342,544,1083862909,1
342,544,1083862913,1
425,407,1083862927,1
342,698,1083863079,1
342,698,1083863084,1
274,645,1083863085,1
400,683,1083863194,1
639,401,1083863317,1
274,639,1083863548,1
274,639,1083863639,1
250,297,1083863930,1
586,244,1083864028,1
586,244,1083864083,1
327,589,1083864122,1
681,52,1083864147,1
327,316,1083864166,1
283,687,1083864197,1
41,183,1083864236,1
805,41,1083864277,1
327,798,1083864297,1
327,784,1083864377,1
805,274,1083864387,1
41,766,1083864412,1
767,741,1083864416,1
805,41,1083864423,1
770,365,1083864481,1
605,734,1083864483,1
327,774,1083864516,1
617,681,1083864573,1
448,244,1083864590,1
599,250,1083864625,1
617,400,1083864636,1
599,41,1083864637,1
493,339,1083864795,1
770,101,1083864920,1
131,753,1083864927,1
753,131,1083864989,1
131,753,1083865035,1
250,502,1083865047,1
770,617,1083865083,1
549,794,1083865103,1
771,364,1083865124,1
679,714,1083865173,1
640,783,1083865187,1
599,41,1083865198,1
599,250,1083865207,1
770,316,1083865230,1
753,131,1083865245,1
277,448,1083865269,1
131,753,1083865454,1
712,640,1083865477,1
753,131,1083865529,1
131,125,1083865543,1
640,712,1083865547,1
770,365,1083865559,1
712,640,1083865641,1
679,714,1083865701,1
599,250,1083865718,1
640,712,1083865722,1
357,783,1083865743,1
131,753,1083865745,1
53,785,1083865770,1
712,640,1083865844,1
753,131,1083865891,1
357,402,1083865902,1
783,640,1083865914,1
640,712,1083865960,1
9,753,1083865978,1
640,783,1083865986,1
9,802,1083866003,1
9,708,1083866037,1
9,753,1083866046,1
712,640,1083866061,1
181,454,1083866106,1
124,598,1083866186,1
783,542,1083866213,1
131,753,1083866219,1
9,753,1083866223,1
67,8,1083866228,1
640,712,1083866233,1
339,493,1083866236,1
9,569,1083866240,1
783,640,1083866273,1
753,131,1083866287,1
640,783,1083866305,1
542,325,1083866326,1
712,640,1083866437,1
124,712,1083866462,1
357,299,1083866466,1
640,712,1083866472,1
131,753,1083866515,1
753,131,1083866615,1
387,481,1083866716,1
387,252,1083866728,1
131,753,1083866743,1
387,386,1083866759,1
654,738,1083866838,1
783,640,1083866956,1
63,296,1083867128,1
63,547,1083867191,1
514,617,1083867210,1
514,799,1083867266,1
244,448,1083867281,1
811,376,1083867309,1
376,811,1083867343,1
278,27,1083867422,1
635,812,1083867455,1
704,813,1083867466,1
364,771,1083867474,1
811,376,1083867493,1
811,58,1083867534,1
805,41,1083867553,1
704,798,1083867569,1
805,617,1083867590,1
313,63,1083867597,1
801,313,1083867622,1
800,766,1083867649,1
603,814,1083867663,1
681,617,1083867675,1
805,250,1083867677,1
681,654,1083867741,1
34,313,1083867854,1
799,514,1083867863,1
801,313,1083867868,1
448,244,1083867914,1
204,181,1083867920,1
547,63,1083867938,1
448,365,1083867957,1
342,364,1083867962,1
448,784,1083867969,1
313,34,1083867975,1
342,364,1083867985,1
454,181,1083868025,1
12,101,1083868101,1
514,799,1083868115,1
705,712,1083868132,1
705,712,1083868138,1
103,799,1083868148,1
801,313,1083868157,1
364,815,1083868177,1
12,784,1083868207,1
342,364,1083868231,1
74,708,1083868238,1
815,364,1083868293,1
3,132,1083868342,1
342,815,1083868378,1
103,617,1083868378,1
364,342,1083868393,1
513,626,1083868401,1
12,8,1083868443,1
74,463,1083868454,1
342,364,1083868461,1
454,467,1083868499,1
103,454,1083868518,1
34,313,1083868520,1
34,815,1083868637,1
176,603,1083868668,1
308,155,1083868673,1
357,816,1083868679,1
814,603,1083868684,1
771,364,1083868685,1
74,592,1083868697,1
302,557,1083868705,1
103,817,1083868733,1
357,818,1083868740,1
654,762,1083868803,1
357,798,1083868819,1
103,815,1083868820,1
41,811,1083868871,1
364,771,1083868899,1
41,741,1083868904,1
3,814,1083868916,1
686,542,1083868926,1
794,549,1083869017,1
74,753,1083869075,1
770,454,1083869085,1
686,131,1083869088,1
599,250,1083869091,1
599,41,1083869105,1
557,302,1083869133,1
74,617,1083869157,1
770,626,1083869178,1
603,814,1083869275,1
302,557,1083869311,1
189,712,1083869312,1
626,513,1083869373,1
12,308,1083869410,1
603,157,1083869444,1
603,157,1083869461,1
74,607,1083869505,1
12,288,1083869542,1
733,297,1083869567,1
733,168,1083869630,1
733,302,1083869658,1
814,3,1083869761,1
814,603,1083869770,1
603,814,1083869875,1
557,302,1083869885,1
460,321,1083869942,1
277,448,1083870009,1
498,815,1083870122,1
770,460,1083870176,1
635,74,1083870345,1
586,244,1083870361,1
302,557,1083870425,1
557,302,1083870479,1
586,815,1083870479,1
586,816,1083870508,1
799,514,1083870544,1
74,460,1083870616,1
799,103,1083870623,1
74,635,1083870649,1
766,41,1083870680,1
41,766,1083870717,1
635,74,1083870808,1
372,569,1083870812,1
766,482,1083870812,1
766,41,1083870839,1
372,128,1083870851,1
41,766,1083870885,1
766,769,1083870899,1
766,41,1083870915,1
635,74,1083870918,1
372,429,1083870922,1
364,429,1083870927,1
277,448,1083870940,1
766,283,1083870966,1
343,74,1083870991,1
372,766,1083871070,1
41,766,1083871121,1
372,560,1083871151,1
805,41,1083871197,1
766,372,1083871204,1
766,41,1083871239,1
429,372,1083871241,1
793,785,1083871288,1
805,41,1083871295,1
41,766,1083871300,1
372,766,1083871302,1
41,805,1083871338,1
766,41,1083871374,1
640,175,1083871410,1
621,372,1083871417,1
41,766,1083871430,1
805,41,1083871459,1
621,819,1083871461,1
766,372,1083871471,1
297,683,1083871475,1
640,323,1083871482,1
766,41,1083871485,1
297,321,1083871490,1
41,805,1083871497,1
41,766,1083871507,1
297,250,1083871513,1
617,74,1083871520,1
766,41,1083871555,1
482,766,1083871585,1
621,542,1083871587,1
41,766,1083871607,1
272,632,1083871607,1
805,41,1083871616,1
41,805,1083871648,1
560,372,1083871677,1
766,482,1083871684,1
766,41,1083871711,1
482,766,1083871742,1
766,482,1083871774,1
617,103,1083871799,1
683,400,1083871824,1
482,766,1083871875,1
617,734,1083871941,1
766,482,1083871954,1
482,766,1083872097,1
725,547,1083872135,1
389,598,1083872168,1
212,48,1083872275,1
379,683,1083872278,1
617,681,1083872298,1
41,766,1083872309,1
770,617,1083872357,1
272,448,1083872370,1
372,621,1083872411,1
617,734,1083872412,1
389,448,1083872520,1
372,448,1083872539,1
27,278,1083872565,1
654,632,1083872584,1
400,617,1083872589,1
474,400,1083872659,1
389,640,1083872689,1
617,734,1083872743,1
725,547,1083872782,1
599,250,1083872784,1
599,41,1083872854,1
400,683,1083872879,1
617,400,1083872921,1
777,798,1083872928,1
777,795,1083872947,1
379,51,1083873052,1
29,389,1083873073,1
365,448,1083873084,1
29,697,1083873148,1
708,57,1083873153,1
12,402,1083873174,1
617,640,1083873178,1
725,547,1083873211,1
708,74,1083873217,1
283,766,1083873222,1
299,705,1083873238,1
12,389,1083873239,1
617,734,1083873272,1
473,708,1083873286,1
172,820,1083873378,1
617,272,1083873442,1
540,439,1083873462,1
473,771,1083873502,1
708,473,1083873507,1
821,805,1083873519,1
617,734,1083873542,1
351,815,1083873592,1
617,124,1083873647,1
679,308,1083873808,1
617,734,1083873826,1
68,598,1083873832,1
308,794,1083873839,1
448,272,1083873855,1
448,372,1083873901,1
679,308,1083873913,1
448,365,1083873918,1
617,308,1083873978,1
617,734,1083874021,1
617,201,1083874076,1
679,308,1083874091,1
296,63,1083874170,1
617,308,1083874182,1
679,308,1083874232,1
12,617,1083874326,1
681,617,1083874489,1
249,617,1083874491,1
795,777,1083874542,1
128,372,1083874583,1
800,766,1083874605,1
249,654,1083874650,1
504,771,1083874677,1
249,454,1083874697,1
617,681,1083874718,1
249,654,1083874730,1
617,644,1083874916,1
249,617,1083874991,1
617,272,1083875007,1
249,654,1083875037,1
605,734,1083875096,1
617,734,1083875143,1
605,74,1083875146,1
244,448,1083875169,1
617,734,1083875182,1
617,272,1083875267,1
605,734,1083875271,1
617,734,1083875285,1
323,640,1083875311,1
617,272,1083875432,1
389,29,1083875479,1
617,734,1083875490,1
761,372,1083875512,1
605,272,1083875553,1
617,272,1083875654,1
249,454,1083875729,1
617,272,1083875757,1
12,617,1083875769,1
617,272,1083875811,1
733,639,1083875815,1
272,617,1083875823,1
272,617,1083875839,1
617,272,1083875863,1
605,272,1083875866,1
12,617,1083875870,1
272,617,1083875902,1
617,272,1083875943,1
617,272,1083875986,1
12,617,1083876009,1
272,617,1083876038,1
626,649,1083876058,1
819,822,1083876075,1
12,617,1083876092,1
272,448,1083876136,1
649,626,1083876231,1
626,649,1083876297,1
626,649,1083876303,1
681,617,1083876303,1
626,649,1083876304,1
12,617,1083876338,1
605,32,1083876385,1
12,617,1083876561,1
12,823,1083876617,1
474,74,1083876747,1
770,617,1083876882,1
705,299,1083876908,1
12,617,1083876929,1
605,224,1083876959,1
697,341,1083876973,1
697,29,1083877004,1
679,504,1083877027,1
770,617,1083877083,1
823,824,1083877085,1
12,823,1083877139,1
823,325,1083877165,1
605,224,1083877275,1
12,823,1083877279,1
819,825,1083877335,1
12,825,1083877391,1
770,454,1083877397,1
681,626,1083877404,1
605,224,1083877412,1
704,617,1083877554,1
12,823,1083877561,1
681,626,1083877565,1
12,823,1083877631,1
770,617,1083877762,1
605,194,1083877777,1
12,823,1083877799,1
770,617,1083877958,1
249,454,1083878004,1
681,626,1083878058,1
777,795,1083878064,1
12,823,1083878090,1
821,805,1083878226,1
741,41,1083878312,1
154,547,1083878479,1
342,638,1083878618,1
581,582,1083878666,1
581,328,1083878707,1
296,823,1083878895,1
474,651,1083879017,1
700,481,1083879023,1
605,74,1083879028,1
605,74,1083879046,1
9,697,1083879398,1
700,68,1083879418,1
823,296,1083879473,1
771,364,1083879524,1
823,29,1083879534,1
700,626,1083879548,1
681,626,1083879595,1
700,654,1083879597,1
9,697,1083879617,1
9,598,1083879696,1
181,454,1083879704,1
296,823,1083879716,1
29,823,1083879729,1
9,607,1083879741,1
771,473,1083879773,1
679,308,1083879777,1
823,296,1083879802,1
733,654,1083879833,1
823,29,1083879836,1
296,823,1083879840,1
679,67,1083879848,1
29,823,1083879858,1
826,814,1083879868,1
29,823,1083879896,1
733,626,1083879899,1
733,654,1083879922,1
644,617,1083879929,1
771,504,1083879957,1
823,296,1083879958,1
733,654,1083880001,1
296,823,1083880054,1
765,321,1083880060,1
765,212,1083880096,1
765,372,1083880107,1
823,29,1083880159,1
765,532,1083880182,1
29,823,1083880285,1
733,654,1083880295,1
103,799,1083880343,1
823,296,1083880351,1
823,29,1083880410,1
605,263,1083880412,1
296,823,1083880513,1
827,61,1083880577,1
733,708,1083880606,1
29,823,1083880648,1
605,263,1083880663,1
733,761,1083880707,1
617,644,1083880729,1
605,263,1083880808,1
220,654,1083880826,1
617,681,1083880876,1
733,626,1083881039,1
605,263,1083881050,1
823,296,1083881058,1
823,29,1083881080,1
296,823,1083881110,1
805,821,1083881151,1
733,708,1083881180,1
638,342,1083881229,1
705,825,1083881232,1
638,341,1083881243,1
638,95,1083881256,1
638,95,1083881256,1
638,744,1083881290,1
733,626,1083881303,1
29,823,1083881331,1
9,598,1083881366,1
448,272,1083881388,1
9,697,1083881393,1
325,823,1083881395,1
688,103,1083881408,1
9,569,1083881422,1
712,705,1083881441,1
163,658,1083881503,1
638,646,1083881522,1
9,569,1083881531,1
448,244,1083881549,1
599,250,1083881579,1
712,124,1083881582,1
586,504,1083881591,1
557,583,1083881608,1
9,598,1083881634,1
644,617,1083881643,1
733,475,1083881654,1
9,569,1083881662,1
9,569,1083881671,1
9,569,1083881697,1
569,372,1083881706,1
283,766,1083881711,1
103,688,1083881749,1
605,74,1083881759,1
9,598,1083881768,1
9,569,1083881800,1
9,569,1083881818,1
9,569,1083881831,1
9,569,1083881841,1
777,784,1083881848,1
9,683,1083881896,1
386,343,1083881904,1
733,626,1083881917,1
733,475,1083881929,1
9,569,1083881967,1
386,790,1083881982,1
733,708,1083882007,1
9,212,1083882048,1
32,825,1083882095,1
599,250,1083882097,1
605,32,1083882099,1
638,794,1083882123,1
9,569,1083882126,1
586,244,1083882153,1
343,386,1083882156,1
9,569,1083882160,1
9,569,1083882179,1
728,607,1083882183,1
63,313,1083882191,1
549,794,1083882194,1
9,601,1083882219,1
63,547,1083882243,1
155,308,1083882246,1
9,697,1083882248,1
357,708,1083882248,1
9,569,1083882268,1
605,32,1083882270,1
9,569,1083882279,1
364,771,1083882317,1
249,659,1083882321,1
249,163,1083882350,1
828,96,1083882363,1
708,357,1083882374,1
605,32,1083882395,1
605,32,1083882491,1
9,569,1083882519,1
9,569,1083882553,1
9,569,1083882638,1
9,569,1083882676,1
617,103,1083882683,1
542,460,1083882715,1
829,819,1083882731,1
542,783,1083882738,1
9,569,1083882749,1
596,57,1083882794,1
9,569,1083882817,1
704,605,1083882823,1
757,687,1083882827,1
9,569,1083882829,1
9,569,1083882847,1
758,741,1083882872,1
250,638,1083882888,1
542,621,1083882909,1
728,758,1083882924,1
757,212,1083882937,1
9,569,1083882942,1
638,250,1083882948,1
9,598,1083882962,1
542,816,1083882962,1
830,364,1083882987,1
9,569,1083882998,1
741,758,1083883016,1
9,569,1083883028,1
372,128,1083883069,1
364,830,1083883074,1
372,761,1083883096,1
826,32,1083883116,1
617,681,1083883122,1
372,765,1083883150,1
679,557,1083883164,1
372,569,1083883182,1
697,638,1083883229,1
638,697,1083883276,1
569,372,1083883284,1
128,372,1083883306,1
32,605,1083883330,1
189,708,1083883407,1
342,638,1083883417,1
372,569,1083883436,1
605,32,1083883449,1
638,323,1083883451,1
32,681,1083883474,1
372,128,1083883474,1
569,372,1083883505,1
638,697,1083883609,1
189,712,1083883614,1
605,32,1083883626,1
758,741,1083883668,1
605,73,1083883678,1
638,697,1083883778,1
638,87,1083883782,1
787,73,1083883805,1
787,73,1083883821,1
787,73,1083883826,1
128,372,1083883868,1
638,697,1083883883,1
69,498,1083883885,1
638,87,1083883893,1
638,697,1083883907,1
175,640,1083883938,1
495,263,1083883943,1
599,250,1083883951,1
679,557,1083883951,1
697,73,1083883952,1
372,765,1083883965,1
638,758,1083883978,1
495,181,1083883982,1
638,697,1083883994,1
189,708,1083883996,1
697,475,1083884017,1
437,625,1083884072,1
681,617,1083884073,1
495,831,1083884075,1
638,323,1083884092,1
681,32,1083884102,1
617,90,1083884107,1
624,437,1083884109,1
679,654,1083884116,1
475,697,1083884125,1
638,643,1083884163,1
697,475,1083884165,1
697,475,1083884186,1
539,765,1083884210,1
475,697,1083884237,1
475,697,1083884261,1
644,712,1083884265,1
697,475,1083884275,1
679,654,1083884276,1
697,475,1083884306,1
719,712,1083884312,1
250,72,1083884348,1
638,637,1083884403,1
644,39,1083884409,1
250,260,1083884414,1
638,697,1083884416,1
250,536,1083884440,1
644,711,1083884442,1
475,697,1083884459,1
308,823,1083884492,1
617,681,1083884502,1
697,475,1083884527,1
372,569,1083884543,1
372,128,1083884560,1
679,654,1083884585,1
475,697,1083884601,1
67,825,1083884615,1
638,697,1083884653,1
124,712,1083884673,1
697,475,1083884675,1
72,250,1083884686,1
757,252,1083884723,1
638,697,1083884745,1
686,542,1083884762,1
583,557,1083884788,1
400,683,1083884794,1
679,557,1083884805,1
400,396,1083884837,1
569,372,1083884852,1
679,654,1083884859,1
719,753,1083884878,1
638,697,1083884886,1
337,769,1083884911,1
475,697,1083884926,1
128,372,1083884936,1
644,59,1083884948,1
683,400,1083884955,1
67,806,1083884971,1
199,72,1083884975,1
233,481,1083885005,1
624,343,1083885011,1
644,30,1083885024,1
400,683,1083885034,1
704,617,1083885045,1
697,475,1083885063,1
96,828,1083885069,1
683,400,1083885082,1
644,378,1083885107,1
679,654,1083885123,1
400,639,1083885128,1
475,697,1083885128,1
124,474,1083885146,1
250,617,1083885153,1
679,557,1083885179,1
638,719,1083885194,1
605,337,1083885195,1
189,708,1083885210,1
400,683,1083885229,1
68,832,1083885233,1
557,583,1083885260,1
617,250,1083885264,1
679,833,1083885277,1
719,638,1083885294,1
679,7,1083885329,1
638,719,1083885329,1
708,557,1083885339,1
681,617,1083885348,1
400,286,1083885366,1
644,389,1083885380,1
783,542,1083885405,1
400,396,1083885441,1
19,525,1083885463,1
68,798,1083885494,1
644,659,1083885527,1
400,626,1083885636,1
679,557,1083885647,1
415,244,1083885656,1
799,103,1083885664,1
590,626,1083885695,1
68,475,1083885721,1
712,124,1083885722,1
475,68,1083885788,1
753,74,1083885812,1
400,250,1083885842,1
68,475,1083885858,1
753,719,1083885865,1
475,68,1083885888,1
712,719,1083885899,1
801,103,1083885945,1
259,256,1083885990,1
233,193,1083886023,1
638,719,1083886035,1
712,644,1083886091,1
834,175,1083886099,1
557,708,1083886192,1
250,475,1083886203,1
741,758,1083886222,1
57,708,1083886235,1
644,712,1083886244,1
475,250,1083886265,1
400,708,1083886289,1
644,708,1083886303,1
250,475,1083886349,1
400,638,1083886370,1
475,250,1083886415,1
794,549,1083886442,1
644,598,1083886463,1
250,475,1083886463,1
400,712,1083886494,1
475,250,1083886605,1
400,323,1083886644,1
68,475,1083886712,1
475,68,1083886757,1
87,475,1083886786,1
193,233,1083886794,1
598,644,1083886797,1
250,475,1083886803,1
712,400,1083886809,1
598,68,1083886820,1
644,598,1083886832,1
679,557,1083886847,1
12,288,1083886854,1
41,741,1083886879,1
708,557,1083886882,1
400,466,1083886887,1
199,638,1083886889,1
400,712,1083886934,1
596,400,1083886934,1
712,644,1083886945,1
475,250,1083886965,1
596,57,1083886975,1
9,681,1083886991,1
418,475,1083887002,1
400,596,1083887007,1
9,8,1083887010,1
9,569,1083887032,1
9,683,1083887052,1
712,400,1083887057,1
598,124,1083887072,1
9,598,1083887077,1
475,418,1083887081,1
741,41,1083887116,1
9,598,1083887118,1
199,823,1083887134,1
68,598,1083887168,1
638,400,1083887190,1
686,400,1083887204,1
498,495,1083887206,1
638,102,1083887228,1
400,712,1083887234,1
462,617,1083887236,1
719,686,1083887241,1
596,400,1083887249,1
741,212,1083887319,1
440,795,1083887339,1
638,753,1083887369,1
596,388,1083887384,1
346,345,1083887408,1
41,741,1083887450,1
638,753,1083887488,1
542,753,1083887563,1
542,753,1083887570,1
120,222,1083887644,1
643,638,1083887646,1
12,402,1083887702,1
557,708,1083887712,1
753,542,1083887750,1
595,193,1083887892,1
595,321,1083887915,1
595,321,1083887940,1
712,400,1083887980,1
220,654,1083887983,1
605,557,1083888020,1
712,644,1083888036,1
12,588,1083888070,1
12,140,1083888108,1
514,832,1083888198,1
605,29,1083888233,1
640,389,1083888298,1
12,140,1083888315,1
220,654,1083888321,1
741,607,1083888340,1
252,757,1083888340,1
9,681,1083888360,1
9,8,1083888374,1
12,753,1083888460,1
